age,gender,education,party,income,too_many_imm,take_jobs,drive_down_wages,create_jobs,brexit_to_cut,increase_imm,sm_or_control,eu_vote,employment,student,condition
34,Female,BA,Grn,20-30K,0,4,4,4,10,5,10,No vote,Full-Time,No,video
23,Male,BA,Lib,40-50K,0,5,4,3,10,5,10,Remain,Other,Yes,video
33,Male,A-lev,None,40-50K,0,4,2,2,6,5,5,Remain,Full-Time,No,video
41,Female,BA,None,30-40K,0,5,5,4,10,5,9,Remain,Part-Time,No,video
25,Male,A-lev,Rather_not_say,40-50K,0,4,3,4,10,8,10,Remain,Unemployed,No,video
28,Female,BA,Lab,10-20K,0,4,4,4,9,5,5,Remain,Other,Yes,video
35,Female,GCSEorLess,Lab,60-70K,0,4,4,3,9,5,5,Remain,Full-Time,No,video
40,Female,A-lev,None,20-30K,0,5,4,5,10,9,10,Remain,Part-Time,No,video
63,Male,BA,Con,80-90K,0,4,4,4,5,5,5,Remain,Full-Time,No,video
37,Female,BA,Rather_not_say,Under10K,0,4,4,4,8,3,5,Remain,Full-Time,No,video
26,Male,GCSEorLess,Lab,30-40K,0,5,5,5,10,5,5,Remain,Full-Time,No,video
23,Female,BA,None,30-40K,0,4,4,4,10,6,8,Remain,Full-Time,No,video
22,Male,PG,Grn,10-20K,0,3,3,4,10,5,10,Remain,Full-Time,No,video
21,Female,BA,Lab,Under10K,0,4,4,4,5,5,5,Remain,Part-Time,Yes,video
21,Male,Post2,Con,Under10K,0,4,4,3,4,3,6,Remain,Part-Time,Yes,video
39,Male,BA,Lab,80-90K,0,5,4,5,5,5,9,Remain,Full-Time,No,video
45,Female,PG,Grn,10-20K,0,3,2,3,7,5,10,Remain,Unemployed,No,video
23,Male,A-lev,Con,Over100K,1,4,4,3,9,4,10,Remain,Unemployed,No,video
30,Female,BA,None,60-70K,0,4,4,4,6,5,5,Remain,Full-Time,No,video
26,Male,PG,Lab,30-40K,0,4,4,4,9,4,9,Remain,Full-Time,No,video
66,Female,BA,Con,90-100K,0,4,4,4,6,5,9,Remain,Full-Time,No,video
23,Female,PG,Lib,80-90K,0,5,4,5,10,5,10,Remain,Full-Time,No,video
31,Female,A-lev,Lab,10-20K,1,2,2,2,1,1,5,Remain,Not in paid work,No,video
35,Female,A-lev,Con,40-50K,0,4,4,3,5,2,5,Remain,Part-Time,No,video
36,Male,Post2,None,Over100K,1,2,2,4,3,2,4,Remain,Full-Time,No,video
27,Female,BA,Lab,30-40K,0,5,4,4,9,4,7,Remain,Full-Time,No,video
64,Male,BA,Lab,20-30K,0,4,4,3,2,3,9,Remain,Not in paid work,No,video
44,Male,A-lev,Lab,40-50K,0,4,4,4,8,5,9,Remain,Full-Time,No,video
30,Female,BA,Lib,50-60K,0,5,5,5,10,5,9,Remain,Full-Time,No,video
35,Female,BA,Grn,20-30K,0,5,5,5,9,10,5,Remain,Full-Time,No,video
66,Female,BA,Lab,20-30K,0,3,3,3,5,4,10,Remain,Full-Time,No,video
18,Female,A-lev,None,20-30K,0,5,5,4,9,5,10,Remain,Part-Time,Yes,video
21,Male,A-lev,Grn,60-70K,0,4,4,4,10,5,10,Remain,Full-Time,No,video
45,Male,BA,Lab,70-80K,0,5,5,5,10,5,10,Remain,Not in paid work,No,video
49,Male,A-lev,Lib,30-40K,0,3,3,3,3,4,4,Remain,Part-Time,No,video
31,Female,Post2,Lab,10-20K,1,4,4,4,5,4,3,Remain,Part-Time,No,video
23,Male,A-lev,Grn,Under10K,0,5,5,5,10,9,10,Remain,Not in paid work,Yes,video
23,Male,BA,None,10-20K,0,4,4,3,10,5,8,Remain,Full-Time,No,video
31,Female,BA,Lab,40-50K,0,5,4,4,10,5,10,Remain,Part-Time,No,video
37,Male,PG,Grn,60-70K,0,4,4,4,9,4,9,Remain,Full-Time,No,video
40,Male,BA,None,20-30K,0,4,4,2,7,2,8,Remain,Full-Time,No,video
31,Male,BA,None,10-20K,0,4,5,4,10,6,10,Remain,Full-Time,No,video
28,Female,BA,Lab,30-40K,0,5,5,5,10,5,5,Remain,Full-Time,No,video
30,Male,BA,Lab,30-40K,0,5,4,4,10,5,7,Remain,Full-Time,No,video
21,Male,Post2,Grn,20-30K,1,4,2,4,4,3,7,Remain,Not in paid work,No,video
53,Female,BA,Lab,30-40K,0,5,5,5,10,5,10,Remain,Unemployed,No,video
33,Female,Post2,Con,60-70K,0,5,4,4,8,5,10,Remain,Part-Time,No,video
34,Male,PG,Lib,30-40K,0,5,5,5,10,8,9,Remain,Other,Yes,video
41,Male,BA,Grn,60-70K,0,5,5,4,7,5,7,Remain,Full-Time,No,video
31,Male,PG,None,20-30K,0,4,5,4,9,6,9,Remain,Part-Time,No,video
45,Male,BA,Con,Over100K,1,2,2,2,3,3,8,Remain,Full-Time,No,video
25,Male,GCSEorLess,Lab,Under10K,1,3,2,4,2,2,6,Remain,Part-Time,No,video
40,Female,BA,Lib,20-30K,0,5,5,5,10,5,10,Remain,Full-Time,No,video
21,Female,Post2,Lab,60-70K,0,5,5,5,10,5,8,Remain,Full-Time,No,video
41,Male,BA,SNP,20-30K,1,4,4,4,5,4,9,Remain,Part-Time,No,video
66,Female,GCSEorLess,Con,10-20K,1,3,3,4,4,4,4,Remain,Not in paid work,No,video
43,Female,BA,Lab,30-40K,0,4,4,3,4,5,5,Remain,Full-Time,No,video
22,Male,PG,Lab,10-20K,0,4,4,4,8,5,10,Remain,Part-Time,Yes,video
24,Female,BA,None,10-20K,0,4,4,3,5,5,5,Remain,Part-Time,No,video
29,Female,BA,Lab,50-60K,0,4,4,4,9,5,5,Remain,Full-Time,No,video
27,Male,BA,Lab,20-30K,0,5,4,4,10,7,8,Remain,Full-Time,No,video
24,Male,BA,None,10-20K,0,3,3,3,5,5,7,Remain,Other,Yes,video
25,Female,BA,None,Under10K,0,4,4,2,5,5,2,Remain,Part-Time,No,video
61,Female,GCSEorLess,Lab,Under10K,0,4,3,4,10,4,7,Remain,Other,No,video
27,Male,A-lev,Lib,50-60K,0,4,4,3,8,4,2,Remain,Full-Time,No,video
36,Male,PG,Lib,10-20K,0,5,5,5,10,5,10,Remain,Full-Time,No,video
29,Female,PG,Con,20-30K,1,4,3,2,2,4,5,Remain,Not in paid work,No,video
61,Female,BA,Lab,20-30K,0,4,4,4,4,5,9,Remain,Part-Time,No,video
35,Female,BA,Con,80-90K,0,3,2,3,9,5,5,Remain,Full-Time,No,video
59,Female,BA,Lab,90-100K,0,3,3,3,7,5,10,Remain,Part-Time,No,video
19,Male,A-lev,Con,10-20K,0,4,4,3,7,5,5,Remain,Unemployed,Yes,video
23,Female,BA,Lab,30-40K,0,5,4,5,8,5,10,Remain,Full-Time,No,video
26,Male,A-lev,Lib,10-20K,0,4,4,4,10,6,8,Remain,Other,No,video
32,Male,BA,Rather_not_say,30-40K,0,4,4,4,6,5,6,Remain,Full-Time,No,video
43,Female,GCSEorLess,Lib,10-20K,0,5,5,5,10,5,9,Remain,Full-Time,No,video
29,Male,A-lev,Lab,50-60K,0,4,4,4,7,6,10,Remain,Full-Time,No,video
32,Female,BA,SNP,40-50K,0,5,5,4,9,6,10,Remain,Other,No,video
69,Male,GCSEorLess,Lib,30-40K,0,4,4,4,9,4,7,Remain,Not in paid work,No,video
22,Female,A-lev,Rather_not_say,80-90K,0,5,4,4,8,5,6,Remain,Part-Time,No,video
25,Male,BA,SNP,20-30K,1,2,2,3,1,1,3,Remain,Unemployed,Yes,video
25,Female,BA,Lab,20-30K,0,4,4,4,9,5,10,Remain,Part-Time,No,video
40,Male,Post2,Lab,20-30K,0,5,5,5,10,10,10,Remain,Full-Time,Yes,video
20,Female,A-lev,Lab,40-50K,0,4,5,5,8,8,7,Remain,Other,Yes,video
52,Female,BA,Grn,20-30K,0,5,5,5,10,10,10,Remain,Part-Time,No,video
52,Female,BA,Lab,20-30K,0,4,2,3,4,5,9,Remain,Not in paid work,No,video
31,Female,BA,Lab,80-90K,0,4,4,4,6,5,6,Remain,Full-Time,No,video
42,Female,A-lev,Con,10-20K,0,5,5,5,10,5,5,Remain,Full-Time,No,video
21,Male,Post2,Lab,40-50K,0,5,4,5,10,5,10,Remain,Part-Time,Yes,video
33,Female,A-lev,Lab,10-20K,0,5,5,4,9,6,9,Remain,Not in paid work,No,video
31,Male,Post2,Con,50-60K,0,4,4,4,7,5,7,Remain,Full-Time,No,video
35,Male,A-lev,Lab,50-60K,1,2,2,3,3,2,2,Remain,Full-Time,No,video
44,Male,A-lev,Lab,60-70K,1,4,4,2,4,5,6,Remain,Full-Time,No,video
37,Female,A-lev,Plaid,Under10K,0,5,2,4,8,5,10,Remain,Full-Time,No,video
21,Female,Post2,Lab,50-60K,0,5,5,4,10,5,10,Remain,Part-Time,Yes,video
57,Male,Post2,Lib,10-20K,0,4,4,4,8,5,9,Remain,Full-Time,No,video
36,Female,BA,Grn,40-50K,0,4,3,4,6,5,9,Remain,Full-Time,No,video
27,Male,BA,Lab,70-80K,0,4,3,3,6,5,6,Remain,Part-Time,Yes,video
32,Female,BA,Lab,30-40K,0,5,4,5,8,5,5,Remain,Other,No,video
27,Female,BA,Rather_not_say,10-20K,0,4,4,4,5,5,5,Remain,Part-Time,Yes,video
51,Female,PG,None,40-50K,0,5,5,4,10,5,10,Remain,Full-Time,No,video
42,Female,BA,Grn,70-80K,0,5,5,5,10,9,9,Remain,Full-Time,No,video
24,Female,Post2,None,20-30K,0,4,5,4,10,6,10,Remain,Part-Time,Yes,video
32,Female,BA,Lab,50-60K,0,4,4,4,5,5,5,Remain,Part-Time,No,video
28,Female,BA,SNP,50-60K,1,4,4,4,4,4,8,Remain,Not in paid work,Yes,video
36,Male,Post2,SNP,20-30K,0,4,3,4,6,4,7,Remain,Full-Time,No,video
58,Female,A-lev,Lab,40-50K,0,4,3,4,10,5,10,Remain,Part-Time,No,video
29,Female,GCSEorLess,Lab,10-20K,0,5,5,4,10,5,10,Remain,Not in paid work,No,video
47,Female,GCSEorLess,Lab,40-50K,0,4,4,4,4,5,4,Remain,Part-Time,No,video
21,Female,A-lev,None,90-100K,1,4,4,4,2,2,2,Remain,Not in paid work,Yes,video
30,Male,BA,SNP,50-60K,0,5,5,4,10,6,10,Remain,Not in paid work,No,video
59,Female,GCSEorLess,Lib,30-40K,0,4,4,4,9,5,9,Remain,Not in paid work,No,video
48,Female,GCSEorLess,Con,60-70K,1,2,4,4,2,1,1,Remain,Part-Time,No,video
30,Female,BA,None,30-40K,0,5,5,5,10,5,8,Remain,Full-Time,No,video
21,Male,BA,Lab,30-40K,0,4,4,3,8,5,8,Remain,Part-Time,Yes,video
49,Female,PG,Lab,30-40K,0,5,5,4,9,5,10,Remain,Full-Time,No,video
30,Female,BA,Lib,60-70K,0,5,2,5,10,5,10,Remain,Full-Time,Yes,video
31,Female,Post2,Lab,20-30K,0,4,4,3,9,6,10,Remain,Full-Time,No,video
66,Male,BA,Lab,10-20K,1,3,2,3,1,2,5,Remain,Not in paid work,No,video
25,Male,PG,Lab,30-40K,0,4,4,4,10,5,10,Remain,Full-Time,No,video
51,Female,Post2,Con,60-70K,0,4,4,4,9,4,9,Remain,Full-Time,No,video
86,Female,A-lev,Lib,10-20K,0,4,4,4,7,5,9,Remain,Not in paid work,No,video
27,Female,BA,Lab,30-40K,0,4,4,4,9,5,5,Remain,Not in paid work,No,video
57,Female,BA,Con,20-30K,0,4,4,4,7,5,7,Remain,Part-Time,No,video
30,Female,BA,None,80-90K,0,5,4,4,9,7,9,Remain,Part-Time,No,video
54,Female,BA,Lab,Over100K,0,4,4,4,9,5,5,Remain,Not in paid work,No,video
38,Male,GCSEorLess,Lab,10-20K,1,2,3,3,2,1,3,Remain,Full-Time,No,video
31,Female,Post2,Lab,30-40K,0,4,4,4,7,6,10,Remain,Not in paid work,Yes,video
62,Male,Post2,Lab,20-30K,1,3,3,3,4,0,0,Remain,Not in paid work,No,video
45,Male,A-lev,Grn,30-40K,0,4,4,4,8,5,9,Remain,Full-Time,No,video
44,Female,PG,Grn,80-90K,0,4,4,3,9,1,9,Remain,Part-Time,No,video
46,Female,BA,Lib,40-50K,0,4,5,4,10,7,10,Remain,Full-Time,No,video
40,Male,GCSEorLess,Lab,Over100K,0,5,4,4,10,5,10,Remain,Full-Time,No,video
65,Male,PG,Lab,80-90K,0,5,5,5,10,5,10,Remain,Not in paid work,No,video
33,Male,BA,Con,20-30K,0,4,4,4,9,5,9,Remain,Full-Time,No,video
58,Male,A-lev,Con,20-30K,1,3,4,3,6,1,7,Remain,Part-Time,No,video
49,Female,A-lev,Lib,30-40K,0,4,4,4,9,8,10,Remain,Full-Time,No,video
41,Female,BA,None,60-70K,1,4,4,3,4,3,5,Remain,Full-Time,No,video
43,Male,PG,None,80-90K,0,5,5,4,10,5,10,Remain,Full-Time,No,video
18,Male,A-lev,None,30-40K,0,3,3,4,2,5,9,Remain,Not in paid work,Yes,video
37,Male,PG,Lab,30-40K,0,2,4,4,8,7,5,Remain,Part-Time,Yes,video
62,Male,PG,None,60-70K,0,5,4,4,9,5,9,Remain,Not in paid work,No,video
33,Female,BA,Grn,40-50K,0,4,4,4,8,5,3,Remain,Part-Time,No,video
33,Female,BA,Grn,10-20K,0,4,4,3,10,5,9,Remain,Full-Time,No,video
18,Female,GCSEorLess,Rather_not_say,70-80K,0,4,4,4,8,5,0,Remain,Part-Time,Yes,video
32,Male,PG,None,20-30K,0,4,4,4,5,5,8,Remain,Not in paid work,No,video
43,Female,A-lev,None,60-70K,0,5,4,4,7,5,6,Remain,Part-Time,No,video
26,Male,A-lev,Lab,Under10K,1,2,2,3,2,2,3,Remain,Not in paid work,Yes,video
30,Female,Post2,None,50-60K,0,5,5,4,10,5,10,Remain,Unemployed,No,video
64,Female,GCSEorLess,None,Under10K,0,3,2,4,3,3,5,Remain,Not in paid work,No,video
23,Female,PG,SNP,10-20K,0,5,4,5,9,6,9,Remain,Other,Yes,video
38,Female,BA,Lab,20-30K,0,5,5,4,5,5,5,Remain,Full-Time,No,video
55,Female,BA,Con,Over100K,0,5,5,4,9,5,9,Remain,Part-Time,No,video
46,Female,PG,Lab,60-70K,0,5,5,4,9,4,9,Remain,Full-Time,No,video
20,Female,BA,None,60-70K,1,4,4,2,3,3,5,Remain,Part-Time,Yes,video
22,Female,BA,Lab,90-100K,0,5,5,5,0,5,10,Remain,Part-Time,Yes,video
50,Male,A-lev,Lib,10-20K,0,4,4,4,6,4,8,Remain,Unemployed,No,video
22,Female,BA,Lab,30-40K,0,5,4,4,8,4,8,Remain,Part-Time,Yes,video
23,Male,A-lev,Lab,20-30K,0,5,4,4,9,4,10,Remain,Unemployed,Yes,video
22,Male,BA,Con,30-40K,0,4,4,4,10,5,9,Remain,Part-Time,Yes,video
38,Female,BA,Rather_not_say,20-30K,0,4,4,4,8,5,5,Remain,Full-Time,No,video
35,Female,BA,Lib,20-30K,0,4,4,5,0,10,5,Remain,Part-Time,No,video
37,Male,A-lev,Con,30-40K,0,3,3,3,6,5,5,Remain,Unemployed,No,video
21,Male,BA,Lab,20-30K,0,5,5,5,10,6,10,Remain,Part-Time,Yes,video
29,Female,BA,Lab,40-50K,0,4,4,4,10,5,10,Remain,Part-Time,No,video
36,Female,BA,Lab,80-90K,0,4,4,4,8,5,9,Remain,Part-Time,No,video
34,Female,Post2,SNP,20-30K,0,5,4,4,10,5,10,Remain,Not in paid work,No,video
26,Male,Post2,Grn,20-30K,0,5,5,4,10,6,10,Remain,Part-Time,No,video
20,Female,A-lev,Lib,Over100K,0,5,2,4,4,4,5,Remain,Unemployed,Yes,video
27,Female,BA,Con,30-40K,0,2,4,3,4,4,6,Remain,Full-Time,No,video
60,Female,BA,Con,20-30K,1,4,2,3,4,5,5,Remain,Part-Time,No,video
37,Female,A-lev,Lab,20-30K,0,4,4,4,5,3,9,Remain,Part-Time,No,video
47,Female,A-lev,None,10-20K,0,4,4,4,5,5,5,Remain,Not in paid work,No,video
37,Female,PG,Lab,30-40K,1,3,3,3,4,3,5,Remain,Part-Time,No,video
51,Female,GCSEorLess,None,40-50K,1,3,4,3,4,3,10,Remain,Not in paid work,No,video
34,Male,BA,Lab,50-60K,0,4,4,3,9,5,10,Remain,Full-Time,No,video
22,Female,A-lev,Lab,Under10K,0,5,5,4,10,5,10,Remain,Not in paid work,No,video
35,Male,A-lev,Con,50-60K,1,4,4,2,4,3,8,Remain,Full-Time,No,video
43,Male,PG,Lib,90-100K,0,1,5,4,9,5,10,Remain,Full-Time,No,video
34,Female,Post2,Lab,10-20K,1,4,4,3,4,4,5,Remain,Not in paid work,No,video
50,Female,BA,None,60-70K,1,4,2,3,5,5,5,Remain,Part-Time,No,video
45,Female,BA,Lib,70-80K,1,4,3,3,6,3,8,Remain,Full-Time,No,video
27,Male,BA,None,60-70K,0,5,5,4,10,5,5,Remain,Full-Time,No,video
32,Male,A-lev,None,10-20K,0,3,4,4,8,5,9,Remain,Full-Time,No,video
58,Female,PG,Lib,30-40K,0,5,5,5,10,9,10,Remain,Other,No,video
35,Female,GCSEorLess,Lab,10-20K,0,4,4,4,7,5,5,Remain,Not in paid work,No,video
61,Female,BA,Con,30-40K,1,4,2,4,7,4,6,Remain,Full-Time,No,video
56,Female,A-lev,Con,10-20K,0,5,4,3,3,5,5,Remain,Part-Time,No,video
36,Male,A-lev,Grn,10-20K,0,4,4,4,10,5,5,Remain,Part-Time,No,video
33,Male,A-lev,None,20-30K,0,4,4,4,4,3,10,Remain,Full-Time,No,video
32,Female,A-lev,Lab,40-50K,0,4,4,4,2,3,2,Remain,Part-Time,No,video
29,Male,BA,Lab,20-30K,0,3,4,4,9,5,10,Remain,Full-Time,No,video
50,Male,A-lev,None,Under10K,0,4,4,4,10,8,10,No vote,Part-Time,No,video
42,Male,A-lev,Con,Over100K,0,4,4,3,5,5,10,Remain,Full-Time,No,video
65,Male,BA,Con,Under10K,0,5,5,5,9,6,9,Remain,Not in paid work,No,video
32,Female,BA,Lab,40-50K,0,4,4,4,9,5,10,Remain,Part-Time,No,video
26,Female,BA,Con,10-20K,1,3,3,4,4,5,5,Remain,Part-Time,Yes,video
51,Male,A-lev,Grn,50-60K,0,5,5,5,10,5,10,Remain,Full-Time,No,video
24,Female,A-lev,Lab,20-30K,0,4,4,4,5,5,10,Remain,Not in paid work,No,video
29,Female,A-lev,None,30-40K,1,4,5,3,10,2,4,Remain,Part-Time,No,video
22,Female,Post2,Lab,20-30K,0,5,5,4,7,3,6,Remain,Part-Time,Yes,video
51,Female,BA,Lib,20-30K,0,4,4,3,6,5,10,Remain,Full-Time,No,video
26,Female,BA,Lab,Under10K,0,5,5,4,10,6,9,Remain,Other,Yes,video
47,Female,BA,Grn,Under10K,0,5,5,5,10,5,9,Remain,Other,No,video
70,Female,PG,Con,30-40K,1,3,3,4,4,4,0,Remain,Not in paid work,No,video
63,Male,BA,Lab,40-50K,0,4,4,4,10,5,5,Remain,Full-Time,No,video
35,Female,BA,None,70-80K,1,4,4,4,2,3,4,Remain,Part-Time,No,video
64,Male,BA,Con,30-40K,1,4,3,2,2,2,9,Remain,Not in paid work,No,video
33,Female,PG,Grn,Under10K,0,4,4,4,10,5,10,Remain,Part-Time,No,video
38,Male,BA,Lab,30-40K,0,4,4,3,8,5,9,Remain,Full-Time,No,video
44,Female,A-lev,Lab,50-60K,0,5,4,3,10,5,10,Remain,Full-Time,No,video
28,Female,BA,Grn,70-80K,0,5,4,5,10,7,10,Remain,Full-Time,No,video
49,Female,BA,None,20-30K,1,2,2,3,2,3,5,Remain,Full-Time,No,video
46,Female,BA,Lab,10-20K,0,4,4,4,8,4,8,Remain,Part-Time,No,video
32,Male,BA,Lab,20-30K,0,5,5,5,10,6,3,Remain,Full-Time,No,video
45,Female,BA,Lab,10-20K,0,4,4,4,7,5,8,Remain,Part-Time,Yes,video
23,Female,BA,Con,10-20K,1,4,3,2,6,4,5,Remain,Part-Time,Yes,video
38,Female,PG,Lab,50-60K,0,4,3,3,5,5,8,Remain,Part-Time,No,video
28,Male,BA,Lab,40-50K,1,4,3,4,3,2,5,Remain,Full-Time,Yes,video
34,Male,PG,Grn,10-20K,0,5,3,5,9,5,9,Remain,Full-Time,No,video
32,Female,BA,None,30-40K,0,5,4,4,9,5,8,Remain,Full-Time,No,video
47,Female,BA,Lib,50-60K,0,5,4,3,9,4,9,Remain,Part-Time,No,video
25,Male,PG,SNP,30-40K,0,5,5,5,10,6,10,Remain,Not in paid work,No,video
34,Female,GCSEorLess,Lab,20-30K,0,4,4,4,7,5,4,Remain,Full-Time,No,video
32,Male,GCSEorLess,Lab,20-30K,0,4,4,4,9,5,9,Remain,Unemployed,No,video
32,Male,Post2,Lab,20-30K,0,5,5,4,5,5,10,Remain,Full-Time,No,video
63,Male,BA,Lib,20-30K,0,5,4,4,10,5,10,Remain,Not in paid work,No,video
29,Male,Post2,Grn,30-40K,0,4,4,3,4,4,5,Remain,Unemployed,No,video
24,Male,A-lev,None,30-40K,0,5,5,4,9,5,5,Remain,Full-Time,No,video
22,Female,PG,None,20-30K,0,4,4,4,8,5,10,Remain,Other,Yes,video
26,Male,PG,Lab,Under10K,0,5,4,4,10,10,5,Remain,Unemployed,Yes,video
58,Male,BA,Lib,30-40K,1,4,4,4,8,4,5,Remain,Not in paid work,No,video
47,Female,PG,None,20-30K,0,4,4,4,10,5,7,Remain,Not in paid work,No,video
36,Female,PG,Lib,Over100K,0,4,4,4,10,5,8,Remain,Full-Time,No,video
33,Female,BA,Lab,20-30K,0,4,2,2,4,3,5,Remain,Full-Time,No,video
31,Female,BA,Con,50-60K,0,4,4,4,9,5,9,Remain,Full-Time,No,video
31,Male,BA,Con,70-80K,0,4,4,4,8,6,8,Remain,Full-Time,No,video
36,Male,BA,Lab,10-20K,0,5,4,5,10,5,10,Remain,Full-Time,No,video
18,Female,A-lev,Lab,30-40K,0,5,5,5,4,4,9,Remain,Not in paid work,Yes,video
35,Female,BA,Con,Over100K,0,5,5,5,9,5,10,Remain,Full-Time,No,video
43,Male,A-lev,Lab,40-50K,0,5,5,5,10,6,9,Remain,Full-Time,No,video
20,Male,A-lev,Lab,60-70K,0,5,5,4,10,7,10,Remain,Other,Yes,video
42,Female,A-lev,Lab,30-40K,0,4,4,4,8,5,8,Remain,Part-Time,No,video
50,Male,A-lev,Lab,Under10K,0,4,3,4,10,5,10,Remain,Not in paid work,No,video
22,Female,PG,Plaid,10-20K,0,4,4,3,4,4,9,Remain,Part-Time,Yes,video
46,Male,PG,Lab,20-30K,0,4,4,4,9,5,8,Remain,Unemployed,No,video
37,Female,PG,Lab,80-90K,0,5,5,4,9,5,5,Remain,Full-Time,No,video
36,Male,PG,Lab,70-80K,0,4,4,4,7,5,9,Remain,Full-Time,No,video
36,Female,BA,Lab,40-50K,0,4,4,4,10,5,8,Remain,Full-Time,No,video
47,Female,BA,None,Over100K,0,4,3,4,4,4,5,Remain,Full-Time,No,video
60,Female,BA,None,Under10K,0,3,2,4,4,5,6,Remain,Other,No,video
62,Male,PG,Con,Over100K,0,4,4,3,8,4,10,Remain,Part-Time,No,video
36,Female,BA,Lab,10-20K,0,4,4,4,8,5,7,Remain,Part-Time,Yes,video
43,Female,PG,Lab,90-100K,0,4,4,4,9,5,10,Remain,Part-Time,No,video
31,Male,GCSEorLess,Grn,Over100K,0,5,5,5,10,5,10,Remain,Part-Time,No,video
41,Female,BA,Lab,80-90K,0,5,4,4,7,5,5,Remain,Full-Time,No,video
49,Female,BA,Grn,30-40K,0,4,4,4,3,5,10,Remain,Not in paid work,No,video
34,Male,A-lev,Lab,30-40K,0,4,4,4,2,8,5,Remain,Full-Time,No,video
42,Male,PG,Lab,50-60K,0,4,4,4,9,6,9,Remain,Other,No,video
21,Female,BA,Lab,30-40K,0,5,5,4,9,5,5,Remain,Unemployed,Yes,video
20,Male,A-lev,Lab,Under10K,0,4,4,2,0,4,9,Remain,Part-Time,Yes,video
28,Female,BA,Lab,20-30K,0,5,5,4,7,6,5,Remain,Part-Time,No,video
22,Female,BA,Lab,30-40K,0,5,5,4,9,7,9,Remain,Part-Time,Yes,video
43,Female,BA,Lab,20-30K,0,5,4,4,9,5,10,Remain,Full-Time,No,video
27,Male,A-lev,Lab,30-40K,0,4,4,4,7,5,5,Remain,Full-Time,No,video
44,Male,Post2,Lab,30-40K,0,4,4,4,9,6,10,Remain,Full-Time,No,video
51,Male,BA,Lab,70-80K,0,5,4,5,10,5,10,Remain,Full-Time,No,video
32,Female,BA,Lib,Over100K,0,4,4,4,10,5,10,Remain,Full-Time,No,video
48,Female,GCSEorLess,None,30-40K,0,4,3,3,3,5,5,Remain,Part-Time,No,video
60,Female,PG,SNP,10-20K,1,2,2,2,4,3,5,Remain,Other,Yes,video
31,Female,BA,Lib,40-50K,0,4,4,4,8,5,8,Remain,Part-Time,No,video
51,Female,PG,Rather_not_say,20-30K,1,4,4,4,2,2,5,Remain,Full-Time,No,video
50,Female,BA,Lib,30-40K,0,4,4,4,9,5,9,Remain,Unemployed,No,video
23,Female,PG,None,30-40K,1,2,4,2,8,1,5,Remain,Unemployed,No,video
38,Female,PG,Lab,50-60K,0,4,4,3,9,5,9,Remain,Part-Time,No,video
26,Female,BA,None,60-70K,0,3,4,4,5,4,7,Remain,Full-Time,No,video
42,Female,BA,None,90-100K,0,4,4,3,8,5,8,Remain,Not in paid work,No,video
22,Male,PG,Grn,Under10K,0,3,4,3,8,4,9,Remain,Other,Yes,video
31,Female,Post2,Lab,50-60K,0,3,4,4,7,4,7,Remain,Full-Time,No,video
72,Male,A-lev,None,30-40K,0,4,4,5,9,5,9,Remain,Not in paid work,No,video
59,Female,Post2,Lib,30-40K,0,4,4,4,8,5,10,Remain,Unemployed,No,video
23,Female,BA,Lab,10-20K,0,4,4,4,9,3,4,Remain,Full-Time,No,video
55,Male,BA,None,70-80K,0,5,5,5,10,6,10,Remain,Full-Time,No,video
49,Female,BA,Rather_not_say,30-40K,0,4,4,3,10,5,10,Remain,Part-Time,No,video
28,Female,Post2,Lab,30-40K,0,5,5,5,10,5,5,Remain,Not in paid work,No,video
37,Female,BA,SNP,70-80K,1,2,4,3,3,3,5,Remain,Full-Time,No,video
45,Female,PG,Lab,20-30K,0,4,4,3,10,5,9,Remain,Full-Time,No,video
40,Female,BA,Grn,60-70K,0,5,5,4,8,5,10,Remain,Not in paid work,No,video
31,Male,GCSEorLess,Lab,Under10K,0,4,3,4,7,5,3,Remain,Unemployed,Yes,video
27,Male,PG,Lab,60-70K,0,5,5,5,10,5,10,Remain,Full-Time,No,video
58,Female,PG,Rather_not_say,40-50K,0,4,4,4,10,5,9,Remain,Part-Time,No,video
64,Male,GCSEorLess,Lab,10-20K,0,5,5,5,10,9,10,Remain,Not in paid work,No,video
57,Male,A-lev,Lib,60-70K,0,4,4,4,10,6,10,Remain,Full-Time,No,video
35,Male,GCSEorLess,None,70-80K,0,5,5,5,10,5,10,Remain,Full-Time,No,video
29,Male,BA,SNP,90-100K,0,4,4,4,6,5,5,Remain,Unemployed,No,video
71,Female,PG,Lib,40-50K,0,4,4,4,8,5,9,Remain,Part-Time,No,video
30,Male,GCSEorLess,None,60-70K,0,4,4,3,9,6,5,Remain,Other,No,video
57,Female,BA,Lab,Over100K,0,5,5,5,9,5,10,Remain,Full-Time,No,video
20,Male,A-lev,Lab,10-20K,0,5,5,5,9,5,9,Remain,Unemployed,Yes,video
33,Male,BA,Lab,30-40K,0,5,5,4,3,5,7,Remain,Full-Time,No,video
44,Male,A-lev,Lab,30-40K,0,5,5,4,9,5,9,Remain,Full-Time,No,video
65,Female,BA,None,40-50K,0,4,2,4,9,5,10,Remain,Not in paid work,No,video
38,Male,BA,Lab,30-40K,0,4,4,4,9,5,8,Remain,Full-Time,No,video
32,Male,BA,None,30-40K,1,4,4,4,9,3,9,Remain,Full-Time,No,video
