age,gender,education,party,income,too_many_imm,take_jobs,drive_down_wages,create_jobs,brexit_to_cut,increase_imm,sm_or_control,condition,eu_vote,employment,student
23,Female,PG,SNP,10-20K,0,5,4,5,9,6,9,video,Remain,Other,Yes
55,Female,BA,Con,Over100K,0,5,5,4,9,5,9,video,Remain,Part-Time,No
46,Female,PG,Lab,60-70K,0,5,5,4,9,4,9,video,Remain,Full-Time,No
20,Female,BA,None,60-70K,1,4,4,2,3,3,5,video,Remain,Part-Time,Yes
22,Female,BA,Lab,90-100K,0,5,5,5,0,5,10,video,Remain,Part-Time,Yes
50,Male,A-lev,Lib,10-20K,0,4,4,4,6,4,8,video,Remain,Unemployed,No
23,Male,A-lev,Lab,20-30K,0,5,4,4,9,4,10,video,Remain,Unemployed,Yes
22,Male,BA,Con,30-40K,0,4,4,4,10,5,9,video,Remain,Part-Time,Yes
38,Female,BA,Rather_not_say,20-30K,0,4,4,4,8,5,5,video,Remain,Full-Time,No
35,Female,BA,Lib,20-30K,0,4,4,5,0,10,5,video,Remain,Part-Time,No
21,Male,BA,Lab,20-30K,0,5,5,5,10,6,10,video,Remain,Part-Time,Yes
29,Female,BA,Lab,40-50K,0,4,4,4,10,5,10,video,Remain,Part-Time,No
36,Female,BA,Lab,80-90K,0,4,4,4,8,5,9,video,Remain,Part-Time,No
26,Male,Post2,Grn,20-30K,0,5,5,4,10,6,10,video,Remain,Part-Time,No
60,Female,BA,Con,20-30K,1,4,2,3,4,5,5,video,Remain,Part-Time,No
47,Female,A-lev,None,10-20K,0,4,4,4,5,5,5,video,Remain,Not in paid work,No
37,Female,PG,Lab,30-40K,1,3,3,3,4,3,5,video,Remain,Part-Time,No
51,Female,GCSEorLess,None,40-50K,1,3,4,3,4,3,10,video,Remain,Not in paid work,No
34,Male,BA,Lab,50-60K,0,4,4,3,9,5,10,video,Remain,Full-Time,No
22,Female,A-lev,Lab,Under10K,0,5,5,4,10,5,10,video,Remain,Not in paid work,No
43,Male,PG,Lib,90-100K,0,1,5,4,9,5,10,video,Remain,Full-Time,No
34,Female,Post2,Lab,10-20K,1,4,4,3,4,4,5,video,Remain,Not in paid work,No
45,Female,BA,Lib,70-80K,1,4,3,3,6,3,8,video,Remain,Full-Time,No
27,Male,BA,None,60-70K,0,5,5,4,10,5,5,video,Remain,Full-Time,No
32,Male,A-lev,None,10-20K,0,3,4,4,8,5,9,video,Remain,Full-Time,No
58,Female,PG,Lib,30-40K,0,5,5,5,10,9,10,video,Remain,Other,No
35,Female,GCSEorLess,Lab,10-20K,0,4,4,4,7,5,5,video,Remain,Not in paid work,No
61,Female,BA,Con,30-40K,1,4,2,4,7,4,6,video,Remain,Full-Time,No
36,Male,A-lev,Grn,10-20K,0,4,4,4,10,5,5,video,Remain,Part-Time,No
32,Female,A-lev,Lab,40-50K,0,4,4,4,2,3,2,video,Remain,Part-Time,No
42,Male,A-lev,Con,Over100K,0,4,4,3,5,5,10,video,Remain,Full-Time,No
65,Male,BA,Con,Under10K,0,5,5,5,9,6,9,video,Remain,Not in paid work,No
32,Female,BA,Lab,40-50K,0,4,4,4,9,5,10,video,Remain,Part-Time,No
26,Female,BA,Con,10-20K,1,3,3,4,4,5,5,video,Remain,Part-Time,Yes
51,Male,A-lev,Grn,50-60K,0,5,5,5,10,5,10,video,Remain,Full-Time,No
29,Female,A-lev,None,30-40K,1,4,5,3,10,2,4,video,Remain,Part-Time,No
51,Female,BA,Lib,20-30K,0,4,4,3,6,5,10,video,Remain,Full-Time,No
47,Female,BA,Grn,Under10K,0,5,5,5,10,5,9,video,Remain,Other,No
70,Female,PG,Con,30-40K,1,3,3,4,4,4,0,video,Remain,Not in paid work,No
63,Male,BA,Lab,40-50K,0,4,4,4,10,5,5,video,Remain,Full-Time,No
35,Female,BA,None,70-80K,1,4,4,4,2,3,4,video,Remain,Part-Time,No
33,Female,PG,Grn,Under10K,0,4,4,4,10,5,10,video,Remain,Part-Time,No
38,Male,BA,Lab,30-40K,0,4,4,3,8,5,9,video,Remain,Full-Time,No
44,Female,A-lev,Lab,50-60K,0,5,4,3,10,5,10,video,Remain,Full-Time,No
28,Female,BA,Grn,70-80K,0,5,4,5,10,7,10,video,Remain,Full-Time,No
49,Female,BA,None,20-30K,1,2,2,3,2,3,5,video,Remain,Full-Time,No
46,Female,BA,Lab,10-20K,0,4,4,4,8,4,8,video,Remain,Part-Time,No
45,Female,BA,Lab,10-20K,0,4,4,4,7,5,8,video,Remain,Part-Time,Yes
23,Female,BA,Con,10-20K,1,4,3,2,6,4,5,video,Remain,Part-Time,Yes
38,Female,PG,Lab,50-60K,0,4,3,3,5,5,8,video,Remain,Part-Time,No
34,Male,PG,Grn,10-20K,0,5,3,5,9,5,9,video,Remain,Full-Time,No
47,Female,BA,Lib,50-60K,0,5,4,3,9,4,9,video,Remain,Part-Time,No
25,Male,PG,SNP,30-40K,0,5,5,5,10,6,10,video,Remain,Not in paid work,No
34,Female,GCSEorLess,Lab,20-30K,0,4,4,4,7,5,4,video,Remain,Full-Time,No
32,Male,GCSEorLess,Lab,20-30K,0,4,4,4,9,5,9,video,Remain,Unemployed,No
32,Male,Post2,Lab,20-30K,0,5,5,4,5,5,10,video,Remain,Full-Time,No
63,Male,BA,Lib,20-30K,0,5,4,4,10,5,10,video,Remain,Not in paid work,No
29,Male,Post2,Grn,30-40K,0,4,4,3,4,4,5,video,Remain,Unemployed,No
24,Male,A-lev,None,30-40K,0,5,5,4,9,5,5,video,Remain,Full-Time,No
22,Female,PG,None,20-30K,0,4,4,4,8,5,10,video,Remain,Other,Yes
26,Male,PG,Lab,Under10K,0,5,4,4,10,10,5,video,Remain,Unemployed,Yes
58,Male,BA,Lib,30-40K,1,4,4,4,8,4,5,video,Remain,Not in paid work,No
36,Female,PG,Lib,Over100K,0,4,4,4,10,5,8,video,Remain,Full-Time,No
33,Female,BA,Lab,20-30K,0,4,2,2,4,3,5,video,Remain,Full-Time,No
31,Female,BA,Con,50-60K,0,4,4,4,9,5,9,video,Remain,Full-Time,No
31,Male,BA,Con,70-80K,0,4,4,4,8,6,8,video,Remain,Full-Time,No
36,Male,BA,Lab,10-20K,0,5,4,5,10,5,10,video,Remain,Full-Time,No
35,Female,BA,Con,Over100K,0,5,5,5,9,5,10,video,Remain,Full-Time,No
43,Male,A-lev,Lab,40-50K,0,5,5,5,10,6,9,video,Remain,Full-Time,No
20,Male,A-lev,Lab,60-70K,0,5,5,4,10,7,10,video,Remain,Other,Yes
42,Female,A-lev,Lab,30-40K,0,4,4,4,8,5,8,video,Remain,Part-Time,No
50,Male,A-lev,Lab,Under10K,0,4,3,4,10,5,10,video,Remain,Not in paid work,No
37,Female,PG,Lab,80-90K,0,5,5,4,9,5,5,video,Remain,Full-Time,No
36,Female,BA,Lab,40-50K,0,4,4,4,10,5,8,video,Remain,Full-Time,No
47,Female,BA,None,Over100K,0,4,3,4,4,4,5,video,Remain,Full-Time,No
60,Female,BA,None,Under10K,0,3,2,4,4,5,6,video,Remain,Other,No
62,Male,PG,Con,Over100K,0,4,4,3,8,4,10,video,Remain,Part-Time,No
36,Female,BA,Lab,10-20K,0,4,4,4,8,5,7,video,Remain,Part-Time,Yes
43,Female,PG,Lab,90-100K,0,4,4,4,9,5,10,video,Remain,Part-Time,No
31,Male,GCSEorLess,Grn,Over100K,0,5,5,5,10,5,10,video,Remain,Part-Time,No
41,Female,BA,Lab,80-90K,0,5,4,4,7,5,5,video,Remain,Full-Time,No
49,Female,BA,Grn,30-40K,0,4,4,4,3,5,10,video,Remain,Not in paid work,No
34,Male,A-lev,Lab,30-40K,0,4,4,4,2,8,5,video,Remain,Full-Time,No
20,Male,A-lev,Lab,Under10K,0,4,4,2,0,4,9,video,Remain,Part-Time,Yes
28,Female,BA,Lab,20-30K,0,5,5,4,7,6,5,video,Remain,Part-Time,No
22,Female,BA,Lab,30-40K,0,5,5,4,9,7,9,video,Remain,Part-Time,Yes
43,Female,BA,Lab,20-30K,0,5,4,4,9,5,10,video,Remain,Full-Time,No
27,Male,A-lev,Lab,30-40K,0,4,4,4,7,5,5,video,Remain,Full-Time,No
44,Male,Post2,Lab,30-40K,0,4,4,4,9,6,10,video,Remain,Full-Time,No
51,Male,BA,Lab,70-80K,0,5,4,5,10,5,10,video,Remain,Full-Time,No
32,Female,BA,Lib,Over100K,0,4,4,4,10,5,10,video,Remain,Full-Time,No
31,Female,BA,Lib,40-50K,0,4,4,4,8,5,8,video,Remain,Part-Time,No
51,Female,PG,Rather_not_say,20-30K,1,4,4,4,2,2,5,video,Remain,Full-Time,No
50,Female,BA,Lib,30-40K,0,4,4,4,9,5,9,video,Remain,Unemployed,No
23,Female,PG,None,30-40K,1,2,4,2,8,1,5,video,Remain,Unemployed,No
38,Female,PG,Lab,50-60K,0,4,4,3,9,5,9,video,Remain,Part-Time,No
22,Male,PG,Grn,Under10K,0,3,4,3,8,4,9,video,Remain,Other,Yes
31,Female,Post2,Lab,50-60K,0,3,4,4,7,4,7,video,Remain,Full-Time,No
72,Male,A-lev,None,30-40K,0,4,4,5,9,5,9,video,Remain,Not in paid work,No
23,Female,BA,Lab,10-20K,0,4,4,4,9,3,4,video,Remain,Full-Time,No
55,Male,BA,None,70-80K,0,5,5,5,10,6,10,video,Remain,Full-Time,No
49,Female,BA,Rather_not_say,30-40K,0,4,4,3,10,5,10,video,Remain,Part-Time,No
28,Female,Post2,Lab,30-40K,0,5,5,5,10,5,5,video,Remain,Not in paid work,No
40,Female,BA,Grn,60-70K,0,5,5,4,8,5,10,video,Remain,Not in paid work,No
31,Male,GCSEorLess,Lab,Under10K,0,4,3,4,7,5,3,video,Remain,Unemployed,Yes
27,Male,PG,Lab,60-70K,0,5,5,5,10,5,10,video,Remain,Full-Time,No
58,Female,PG,Rather_not_say,40-50K,0,4,4,4,10,5,9,video,Remain,Part-Time,No
64,Male,GCSEorLess,Lab,10-20K,0,5,5,5,10,9,10,video,Remain,Not in paid work,No
57,Male,A-lev,Lib,60-70K,0,4,4,4,10,6,10,video,Remain,Full-Time,No
35,Male,GCSEorLess,None,70-80K,0,5,5,5,10,5,10,video,Remain,Full-Time,No
29,Male,BA,SNP,90-100K,0,4,4,4,6,5,5,video,Remain,Unemployed,No
30,Male,GCSEorLess,None,60-70K,0,4,4,3,9,6,5,video,Remain,Other,No
57,Female,BA,Lab,Over100K,0,5,5,5,9,5,10,video,Remain,Full-Time,No
20,Male,A-lev,Lab,10-20K,0,5,5,5,9,5,9,video,Remain,Unemployed,Yes
33,Male,BA,Lab,30-40K,0,5,5,4,3,5,7,video,Remain,Full-Time,No
44,Male,A-lev,Lab,30-40K,0,5,5,4,9,5,9,video,Remain,Full-Time,No
65,Female,BA,None,40-50K,0,4,2,4,9,5,10,video,Remain,Not in paid work,No
38,Male,BA,Lab,30-40K,0,4,4,4,9,5,8,video,Remain,Full-Time,No
32,Male,BA,None,30-40K,1,4,4,4,9,3,9,video,Remain,Full-Time,No
40,Male,Post2,Lab,20-30K,0,5,5,5,7,8,9,video,Remain,Full-Time,No
23,Male,BA,Lab,90-100K,0,5,5,5,10,10,10,video,Remain,Full-Time,No
49,Male,BA,Lab,40-50K,0,5,5,3,10,7,10,video,Remain,Full-Time,No
19,Female,GCSEorLess,None,Under10K,1,2,3,2,4,7,2,video,Remain,Unemployed,No
52,Female,PG,Lab,70-80K,0,4,4,4,9,5,10,video,Remain,Full-Time,No
60,Female,GCSEorLess,Rather_not_say,40-50K,0,4,4,4,5,5,10,video,Remain,Not in paid work,No
36,Male,BA,Lab,40-50K,0,5,4,4,6,5,7,video,Remain,Full-Time,No
49,Male,GCSEorLess,Grn,20-30K,0,5,5,4,10,5,10,video,Remain,Full-Time,No
26,Female,GCSEorLess,Lab,30-40K,0,4,4,4,8,5,10,video,Remain,Unemployed,No
55,Female,Post2,SNP,10-20K,1,2,3,4,0,0,3,video,Leave,Not in paid work,No
62,Female,A-lev,None,20-30K,1,4,3,3,1,1,0,video,Leave,Full-Time,No
51,Female,BA,Lab,30-40K,1,3,2,3,4,3,7,video,Leave,Part-Time,No
35,Female,Post2,Con,30-40K,1,2,3,2,0,1,2,video,Leave,Full-Time,No
23,Female,PG,Lab,20-30K,0,4,4,4,7,4,7,video,Leave,Full-Time,Yes
33,Female,Post2,None,40-50K,1,3,2,4,2,2,8,video,Leave,Part-Time,No
42,Female,A-lev,Con,50-60K,1,2,2,2,1,1,1,video,Leave,Part-Time,No
52,Female,GCSEorLess,UKIP,10-20K,1,5,1,1,1,1,2,video,Leave,Part-Time,No
44,Female,A-lev,Con,50-60K,1,2,1,2,0,0,0,video,Leave,Full-Time,No
34,Female,A-lev,Con,40-50K,1,2,2,4,2,2,5,video,Leave,Part-Time,No
44,Female,Post2,Con,60-70K,1,4,3,3,2,3,2,video,Leave,Full-Time,No
32,Female,BA,None,30-40K,1,3,2,2,1,0,5,video,Leave,Part-Time,No
50,Female,GCSEorLess,Con,20-30K,1,4,4,4,4,6,5,video,Leave,Not in paid work,No
60,Female,PG,Con,10-20K,0,5,5,5,8,5,6,video,Leave,Not in paid work,No
25,Female,A-lev,Rather_not_say,20-30K,1,3,3,3,2,3,2,video,Leave,Full-Time,No
71,Female,GCSEorLess,Con,30-40K,0,5,4,3,5,3,5,video,Leave,Not in paid work,No
40,Female,A-lev,Lab,10-20K,1,2,2,4,2,2,5,video,Leave,Part-Time,Yes
30,Female,BA,Grn,10-20K,1,2,1,4,2,1,1,video,Leave,Part-Time,No
29,Female,A-lev,None,30-40K,1,4,4,4,7,5,5,video,Leave,Not in paid work,No
27,Female,Post2,Lab,20-30K,0,4,2,2,5,3,5,video,Leave,Not in paid work,Yes
37,Female,BA,Con,90-100K,0,4,4,3,5,4,9,video,Leave,Full-Time,No
38,Female,A-lev,Lib,30-40K,0,4,4,2,5,3,7,video,Leave,Full-Time,No
53,Female,A-lev,Lib,30-40K,0,5,4,4,8,4,7,video,Leave,Part-Time,No
32,Female,A-lev,Con,30-40K,1,3,1,2,1,1,1,video,Leave,Full-Time,No
46,Female,GCSEorLess,Lab,20-30K,1,2,3,1,0,1,1,video,Leave,Full-Time,No
32,Female,GCSEorLess,Lib,40-50K,1,3,3,2,2,3,4,video,Leave,Part-Time,No
50,Female,GCSEorLess,None,10-20K,1,4,4,2,6,4,5,video,Leave,Part-Time,No
45,Female,GCSEorLess,Plaid,20-30K,1,3,4,4,4,3,5,video,Leave,Unemployed,No
32,Female,A-lev,UKIP,20-30K,1,2,2,2,1,1,0,video,Leave,Not in paid work,No
44,Female,A-lev,Lab,20-30K,0,4,4,3,5,5,6,video,Leave,Full-Time,No
47,Female,BA,Con,50-60K,1,1,1,1,0,0,0,video,Leave,Part-Time,No
51,Female,Post2,Rather_not_say,40-50K,0,4,3,3,7,4,5,video,Leave,Part-Time,No
44,Female,A-lev,Lab,10-20K,0,3,4,4,4,5,3,video,Leave,Not in paid work,No
54,Female,Post2,Lab,50-60K,1,4,2,2,2,2,2,video,Leave,Part-Time,No
54,Female,GCSEorLess,SNP,30-40K,0,5,5,5,10,5,7,video,Leave,Part-Time,No
36,Female,BA,Lab,20-30K,1,3,2,2,2,2,5,video,Leave,Part-Time,No
36,Female,A-lev,None,80-90K,0,5,3,4,10,5,5,video,Leave,Other,No
50,Female,GCSEorLess,Con,Under10K,0,1,3,4,0,0,0,video,Leave,Part-Time,No
29,Female,PG,Rather_not_say,50-60K,1,4,4,4,3,2,3,video,Leave,Full-Time,No
28,Female,A-lev,Lab,50-60K,1,2,2,2,0,1,3,video,Leave,Part-Time,No
36,Female,Post2,None,30-40K,1,2,2,4,0,0,0,video,Leave,Full-Time,No
35,Female,BA,Lab,10-20K,1,2,4,4,2,1,1,video,Leave,Full-Time,No
60,Female,BA,Lab,40-50K,1,3,3,3,0,2,5,video,Leave,Part-Time,No
32,Female,GCSEorLess,UKIP,20-30K,1,1,1,1,0,0,0,video,Leave,Not in paid work,No
31,Female,A-lev,Rather_not_say,20-30K,1,3,3,2,1,1,0,video,Leave,Part-Time,No
39,Female,BA,Con,80-90K,0,4,4,4,9,4,3,video,Leave,Part-Time,No
53,Female,A-lev,None,50-60K,1,1,2,2,0,1,2,video,Leave,Not in paid work,No
33,Female,BA,Con,50-60K,1,2,3,4,2,3,5,video,Leave,Full-Time,No
68,Female,GCSEorLess,None,30-40K,1,2,2,3,2,3,4,video,Leave,Not in paid work,No
58,Female,BA,Con,10-20K,0,3,3,3,6,4,5,video,Leave,Part-Time,No
35,Female,BA,Con,30-40K,1,3,2,1,0,0,0,video,Leave,Part-Time,No
64,Female,A-lev,Lib,10-20K,0,5,4,4,7,4,9,video,Leave,Not in paid work,No
42,Female,Post2,None,30-40K,0,4,4,4,10,5,10,video,Leave,Full-Time,No
23,Female,BA,None,20-30K,1,2,3,3,2,1,1,video,Leave,Part-Time,No
52,Female,A-lev,None,10-20K,1,4,2,2,0,1,5,video,Leave,Full-Time,Yes
55,Female,A-lev,Con,60-70K,1,3,3,3,1,1,1,video,Leave,Part-Time,No
59,Female,PG,UKIP,20-30K,1,2,2,2,1,2,5,video,Leave,Not in paid work,No
37,Female,A-lev,Lab,70-80K,0,4,4,4,6,5,5,video,Leave,Full-Time,No
47,Female,A-lev,Con,50-60K,1,4,4,4,3,4,3,video,Leave,Full-Time,No
27,Female,BA,Lab,40-50K,0,4,4,4,9,5,5,video,Leave,Part-Time,No
21,Female,A-lev,Lab,20-30K,0,3,4,4,5,6,5,video,Leave,Unemployed,No
45,Female,Post2,Con,20-30K,1,1,1,2,3,0,1,video,Leave,Full-Time,No
59,Female,GCSEorLess,Con,20-30K,1,1,1,1,0,0,0,video,Leave,Not in paid work,No
42,Female,BA,Con,50-60K,1,3,2,2,1,0,1,video,Leave,Full-Time,No
26,Female,PG,None,50-60K,0,5,5,5,10,0,10,video,Leave,Full-Time,No
25,Female,A-lev,UKIP,20-30K,1,2,4,3,4,6,2,video,Leave,Full-Time,No
28,Female,BA,Con,70-80K,0,5,5,2,8,5,5,video,Leave,Full-Time,Yes
34,Female,BA,Con,Over100K,1,2,3,3,2,2,3,video,Leave,Full-Time,No
42,Female,A-lev,None,20-30K,1,4,4,3,2,2,5,video,Leave,Full-Time,No
60,Female,PG,UKIP,10-20K,1,3,4,3,1,2,5,video,Leave,Not in paid work,No
30,Female,A-lev,Lab,20-30K,1,2,2,2,0,0,1,video,Leave,Not in paid work,No
38,Female,BA,Con,40-50K,0,3,4,4,4,4,3,video,Leave,Not in paid work,No
37,Female,Post2,Lab,70-80K,0,5,4,4,8,5,10,video,Leave,Full-Time,No
41,Female,GCSEorLess,Con,40-50K,1,2,2,2,2,2,3,video,Leave,Full-Time,No
62,Female,Post2,None,10-20K,1,2,2,3,0,2,0,video,Leave,Part-Time,No
40,Female,BA,None,50-60K,1,3,4,3,4,10,5,video,Leave,Part-Time,No
63,Female,GCSEorLess,Con,10-20K,1,2,2,3,0,0,0,video,Leave,Part-Time,No
46,Female,BA,Con,90-100K,0,4,5,4,6,2,5,video,Leave,Part-Time,No
31,Female,BA,Con,Over100K,1,2,2,2,1,1,0,video,Leave,Full-Time,No
31,Female,Post2,UKIP,20-30K,1,2,2,4,7,3,0,video,Leave,Part-Time,No
56,Female,Post2,Con,30-40K,1,4,2,2,2,2,5,video,Leave,Part-Time,No
20,Female,A-lev,Grn,20-30K,1,4,3,4,3,3,5,video,Leave,Unemployed,No
64,Female,A-lev,None,10-20K,1,2,1,2,0,0,0,video,Leave,Not in paid work,No
47,Female,GCSEorLess,UKIP,40-50K,1,2,3,2,0,1,0,video,Leave,Full-Time,No
25,Female,BA,Lab,20-30K,1,3,2,3,4,2,8,video,Leave,Full-Time,No
65,Female,Post2,Con,20-30K,1,2,3,2,1,1,2,video,Leave,Full-Time,No
53,Female,GCSEorLess,UKIP,30-40K,1,4,3,3,2,2,0,video,Leave,Not in paid work,No
39,Female,BA,Rather_not_say,20-30K,1,2,4,2,1,2,3,video,Leave,Not in paid work,No
50,Female,GCSEorLess,None,40-50K,1,3,3,3,1,1,1,video,Leave,Part-Time,No
38,Female,BA,Con,30-40K,1,4,4,4,5,4,5,video,Leave,Full-Time,No
36,Female,Post2,UKIP,60-70K,1,3,2,3,2,2,1,video,Leave,Full-Time,Yes
58,Female,BA,Con,10-20K,1,3,1,4,0,1,0,video,Leave,Full-Time,No
55,Female,GCSEorLess,UKIP,40-50K,1,2,1,2,3,4,5,video,Leave,Full-Time,No
57,Female,BA,Rather_not_say,Under10K,1,2,2,2,0,0,0,video,Leave,Part-Time,No
32,Female,BA,Con,20-30K,1,2,4,2,0,0,5,video,Leave,Not in paid work,No
25,Female,Post2,Con,10-20K,1,5,4,3,3,3,2,video,Leave,Not in paid work,Yes
43,Female,BA,Con,60-70K,0,4,4,4,5,3,1,video,Leave,Full-Time,No
53,Female,GCSEorLess,UKIP,60-70K,1,1,1,1,0,0,0,video,Leave,Full-Time,No
56,Female,GCSEorLess,UKIP,20-30K,1,2,1,2,1,1,1,video,Leave,Not in paid work,No
37,Female,Post2,Lab,10-20K,1,2,1,2,1,1,0,video,Leave,Not in paid work,No
26,Female,A-lev,Grn,20-30K,0,5,5,4,9,5,5,video,Leave,Full-Time,Yes
67,Female,Post2,Con,20-30K,1,2,2,2,0,0,0,video,Leave,Part-Time,No
25,Female,BA,SNP,60-70K,1,3,2,1,0,2,5,video,Leave,Part-Time,No
43,Female,A-lev,Lab,10-20K,0,4,4,4,6,5,5,video,Leave,Full-Time,No
52,Female,PG,None,Under10K,1,2,2,4,3,0,0,video,Leave,Unemployed,No
47,Female,BA,Lab,Under10K,1,2,2,4,2,3,3,video,Leave,Part-Time,No
59,Female,BA,SNP,10-20K,1,3,2,4,3,4,9,video,Leave,Full-Time,No
53,Female,GCSEorLess,Con,10-20K,1,1,1,1,0,0,0,video,Leave,Part-Time,No
35,Female,BA,None,70-80K,1,2,5,2,2,4,4,video,Leave,Full-Time,No
54,Female,A-lev,Con,30-40K,1,1,2,1,0,0,3,video,Leave,Part-Time,No
32,Female,GCSEorLess,Con,40-50K,0,5,5,4,3,5,5,video,Leave,Full-Time,No
41,Female,BA,Con,40-50K,1,2,3,2,1,2,1,video,Leave,Part-Time,No
32,Female,GCSEorLess,None,Under10K,1,3,2,3,0,0,5,video,Leave,Not in paid work,No
39,Female,A-lev,None,20-30K,1,1,1,1,0,0,0,video,Leave,Other,No
56,Female,GCSEorLess,Lab,10-20K,1,1,1,1,0,1,5,video,Leave,Full-Time,No
25,Female,BA,Rather_not_say,40-50K,1,4,3,2,3,2,5,video,Leave,Full-Time,No
30,Female,A-lev,Con,50-60K,1,4,3,2,1,2,2,video,Leave,Full-Time,No
24,Female,A-lev,Con,40-50K,1,4,2,2,1,3,5,video,Leave,Full-Time,No
37,Female,A-lev,UKIP,80-90K,1,3,4,4,3,3,5,video,Leave,Part-Time,No
33,Female,BA,Lib,30-40K,0,4,3,3,9,3,5,video,Leave,Part-Time,No
51,Female,BA,None,10-20K,1,3,3,4,3,3,2,video,Leave,Part-Time,No
54,Female,A-lev,Lab,Under10K,1,1,1,1,0,0,0,video,Leave,Full-Time,No
68,Female,BA,Con,40-50K,1,4,4,4,3,0,1,video,Leave,Not in paid work,No
45,Female,Post2,Lab,20-30K,1,4,4,4,5,3,5,video,Leave,Not in paid work,No
42,Female,A-lev,Plaid,30-40K,1,2,2,4,1,9,5,video,Leave,Full-Time,No
24,Female,GCSEorLess,None,10-20K,1,3,2,4,3,1,1,video,Leave,Not in paid work,No
21,Female,GCSEorLess,Lab,40-50K,0,5,5,5,10,9,10,video,Leave,Part-Time,No
34,Female,BA,Lab,40-50K,0,4,4,4,5,7,5,video,Leave,Full-Time,No
21,Female,BA,None,40-50K,0,5,5,4,6,6,4,video,Leave,Full-Time,Yes
48,Female,GCSEorLess,Lab,20-30K,1,4,4,3,2,8,6,video,Leave,Not in paid work,No
57,Female,GCSEorLess,UKIP,20-30K,1,3,4,4,4,5,4,video,Leave,Not in paid work,No
58,Female,GCSEorLess,Lab,20-30K,1,3,3,3,5,4,5,video,Leave,Full-Time,No
47,Female,PG,Con,80-90K,1,4,4,2,4,4,10,video,Leave,Full-Time,No
58,Male,GCSEorLess,UKIP,20-30K,1,3,4,2,1,2,1,video,No vote,Full-Time,No
21,Male,A-lev,Con,20-30K,1,4,2,4,3,3,5,video,Leave,Full-Time,No
39,Male,GCSEorLess,UKIP,10-20K,1,3,3,3,0,0,0,video,Leave,Full-Time,No
38,Male,PG,Con,50-60K,1,1,2,3,0,0,0,video,Leave,Full-Time,No
35,Male,GCSEorLess,UKIP,20-30K,1,2,3,2,0,0,0,video,Leave,Full-Time,No
21,Male,A-lev,Con,80-90K,0,2,2,2,3,4,2,video,Leave,Part-Time,Yes
24,Male,BA,None,20-30K,1,3,4,3,1,1,7,video,Leave,Full-Time,Yes
46,Male,GCSEorLess,UKIP,10-20K,1,3,3,3,3,0,3,video,Leave,Not in paid work,No
25,Male,Post2,None,20-30K,1,2,3,1,0,0,0,video,Leave,Other,No
23,Male,GCSEorLess,Con,20-30K,0,4,3,4,8,5,6,video,Leave,Full-Time,No
34,Male,GCSEorLess,Lab,20-30K,1,2,2,2,2,8,1,video,Leave,Full-Time,No
23,Male,BA,Lab,60-70K,0,4,4,4,8,4,8,video,Leave,Full-Time,No
63,Male,A-lev,Con,10-20K,1,5,4,4,2,1,0,video,Leave,Not in paid work,No
54,Male,GCSEorLess,None,20-30K,1,2,2,3,0,0,0,video,Leave,Not in paid work,No
70,Male,GCSEorLess,Con,30-40K,1,4,5,4,2,0,1,video,Leave,Not in paid work,No
34,Male,Post2,UKIP,Under10K,1,1,1,2,0,0,0,video,Leave,Other,No
50,Male,PG,Lib,50-60K,0,4,4,3,9,5,7,video,Leave,Full-Time,No
52,Male,GCSEorLess,Lab,30-40K,1,2,2,3,0,2,5,video,Leave,Full-Time,No
24,Male,BA,Con,30-40K,1,4,4,4,2,1,6,video,Leave,Full-Time,No
38,Male,Post2,Con,20-30K,0,4,2,4,10,5,5,video,Leave,Full-Time,No
44,Male,BA,Con,60-70K,1,2,3,2,4,4,2,video,Leave,Full-Time,No
33,Male,GCSEorLess,Con,30-40K,0,5,5,4,10,5,10,video,Leave,Part-Time,No
44,Male,GCSEorLess,Lab,30-40K,0,4,4,4,8,2,8,video,Leave,Full-Time,No
31,Male,GCSEorLess,Con,20-30K,1,4,4,3,3,2,5,video,Leave,Full-Time,No
54,Male,GCSEorLess,Con,30-40K,1,4,3,3,9,2,3,video,Leave,Full-Time,No
29,Male,A-lev,Con,90-100K,1,2,4,2,2,1,3,video,Leave,Full-Time,No
37,Male,A-lev,None,70-80K,1,3,4,4,1,9,10,video,Leave,Full-Time,No
61,Male,A-lev,UKIP,50-60K,1,1,1,1,0,0,0,video,Leave,Full-Time,No
58,Male,GCSEorLess,Lab,30-40K,1,2,2,3,0,0,5,video,Leave,Not in paid work,No
42,Male,BA,Con,30-40K,0,3,4,3,4,4,5,video,Leave,Not in paid work,No
38,Male,BA,Con,30-40K,1,2,2,3,2,2,3,video,Leave,Full-Time,No
52,Male,GCSEorLess,Con,10-20K,0,4,4,5,8,5,5,video,Leave,Not in paid work,No
33,Male,Post2,SNP,30-40K,0,5,5,5,9,5,10,video,Leave,Full-Time,No
45,Male,Post2,Con,50-60K,1,5,4,3,4,3,3,video,Leave,Full-Time,No
54,Male,BA,Con,20-30K,1,2,2,4,1,1,2,video,Leave,Part-Time,No
57,Male,BA,None,40-50K,1,3,4,3,4,6,3,video,Leave,Full-Time,No
50,Male,GCSEorLess,None,30-40K,1,2,2,3,2,1,0,video,Leave,Part-Time,No
37,Male,PG,SNP,40-50K,1,2,2,3,2,2,5,video,Leave,Full-Time,No
